_id,rt,trial_type,trial_index,time_elapsed,internal_node_id,subject,study_id,session_id,__v,response,theword,block
6885aa3adb21504418af6c5c,12104,html-button-response,4,46139,0,5fcca7bf6a7182b003b32a36,68377e39bf75633ec3225648,6885a937a7fceef54b1e4e4b,0,0,,
6885aa3adb21504418af6c5e,2249,html-button-response,5,48389,0,5fcca7bf6a7182b003b32a36,68377e39bf75633ec3225648,6885a937a7fceef54b1e4e4b,0,0,,
6885aa3adb21504418af6c60,3098,html-button-response,6,51487,0,5fcca7bf6a7182b003b32a36,68377e39bf75633ec3225648,6885a937a7fceef54b1e4e4b,0,0,,
6885aa3adb21504418af6c62,9727,html-button-response,3,34034,0,5fcca7bf6a7182b003b32a36,68377e39bf75633ec3225648,6885a937a7fceef54b1e4e4b,0,0,,
6885aa3adb21504418af6c64,1739,html-button-response,8,61170,0,5fcca7bf6a7182b003b32a36,68377e39bf75633ec3225648,6885a937a7fceef54b1e4e4b,0,0,,
6885aa3adb21504418af6c66,7941,survey-multi-choice,7,59430,0,5fcca7bf6a7182b003b32a36,68377e39bf75633ec3225648,6885a937a7fceef54b1e4e4b,0,"{""Q0"":""shape""}",square,practice_category
6885aa3adb21504418af6c68,7836,survey-multi-choice,9,69007,0,5fcca7bf6a7182b003b32a36,68377e39bf75633ec3225648,6885a937a7fceef54b1e4e4b,0,"{""Q0"":""color""}",red,practice_category
6885aa3adb21504418af6c6a,3427,html-button-response,10,72435,0,5fcca7bf6a7182b003b32a36,68377e39bf75633ec3225648,6885a937a7fceef54b1e4e4b,0,0,,
6885aa3adb21504418af6c6c,8120,survey-multi-choice,11,80556,0,5fcca7bf6a7182b003b32a36,68377e39bf75633ec3225648,6885a937a7fceef54b1e4e4b,0,"{""Q0"":""none of these""}",happiness,practice_category
6885aa3adb21504418af6c6e,2938,html-button-response,12,83495,0,5fcca7bf6a7182b003b32a36,68377e39bf75633ec3225648,6885a937a7fceef54b1e4e4b,0,0,,
6885aa3adb21504418af6c70,8293,survey-multi-choice,13,91788,0,5fcca7bf6a7182b003b32a36,68377e39bf75633ec3225648,6885a937a7fceef54b1e4e4b,0,"{""Q0"":""none of these""}",pottery,practice_category
6885aa3adb21504418af6c72,4531,html-button-response,14,96321,0,5fcca7bf6a7182b003b32a36,68377e39bf75633ec3225648,6885a937a7fceef54b1e4e4b,0,0,,
6885aa3adb21504418af6c74,2635,html-button-response,15,98956,0,5fcca7bf6a7182b003b32a36,68377e39bf75633ec3225648,6885a937a7fceef54b1e4e4b,0,0,,
6885aa3adb21504418af6c76,3380,survey-multi-choice,16,102337,0,5fcca7bf6a7182b003b32a36,68377e39bf75633ec3225648,6885a937a7fceef54b1e4e4b,0,"{""Q0"":""none of these""}",lavender,category_organization
6885aa3adb21504418af6c78,4715,survey-multi-choice,17,107054,0,5fcca7bf6a7182b003b32a36,68377e39bf75633ec3225648,6885a937a7fceef54b1e4e4b,0,"{""Q0"":""none of these""}",rooster,category_organization
6885aa3adb21504418af6c7a,12382,survey-multi-choice,18,119436,0,5fcca7bf6a7182b003b32a36,68377e39bf75633ec3225648,6885a937a7fceef54b1e4e4b,0,"{""Q0"":""none of these""}",jeep,category_organization
6885aa3adb21504418af6c7c,5152,survey-multi-choice,19,124589,0,5fcca7bf6a7182b003b32a36,68377e39bf75633ec3225648,6885a937a7fceef54b1e4e4b,0,"{""Q0"":""material""}",popsicle,category_organization
6885aa3adb21504418af6c7e,8368,survey-multi-choice,20,132958,0,5fcca7bf6a7182b003b32a36,68377e39bf75633ec3225648,6885a937a7fceef54b1e4e4b,0,"{""Q0"":""shape""}",puzzle,category_organization
6885aa3adb21504418af6c80,5245,survey-multi-choice,21,138204,0,5fcca7bf6a7182b003b32a36,68377e39bf75633ec3225648,6885a937a7fceef54b1e4e4b,0,"{""Q0"":""none of these""}",clam,category_organization
6885aa3adb21504418af6c82,26082,survey-multi-choice,22,164287,0,5fcca7bf6a7182b003b32a36,68377e39bf75633ec3225648,6885a937a7fceef54b1e4e4b,0,"{""Q0"":""material""}",compote,category_organization
6885aa3adb21504418af6c84,4403,survey-multi-choice,23,168691,0,5fcca7bf6a7182b003b32a36,68377e39bf75633ec3225648,6885a937a7fceef54b1e4e4b,0,"{""Q0"":""shape""}",beads,category_organization
6885aa3adb21504418af6c86,3926,survey-multi-choice,24,172618,0,5fcca7bf6a7182b003b32a36,68377e39bf75633ec3225648,6885a937a7fceef54b1e4e4b,0,"{""Q0"":""none of these""}",hen,category_organization
6885aa3adb21504418af6c88,11536,survey-multi-choice,25,184155,0,5fcca7bf6a7182b003b32a36,68377e39bf75633ec3225648,6885a937a7fceef54b1e4e4b,0,"{""Q0"":""material""}",can (object),category_organization
6885aa3adb21504418af6c8a,3992,survey-multi-choice,26,188148,0,5fcca7bf6a7182b003b32a36,68377e39bf75633ec3225648,6885a937a7fceef54b1e4e4b,0,"{""Q0"":""none of these""}",hip,category_organization
6885aa3adb21504418af6c8c,4840,survey-multi-choice,27,192988,0,5fcca7bf6a7182b003b32a36,68377e39bf75633ec3225648,6885a937a7fceef54b1e4e4b,0,"{""Q0"":""none of these""}",air conditioner,category_organization
6885aa3adb21504418af6c8e,3861,survey-multi-choice,28,196851,0,5fcca7bf6a7182b003b32a36,68377e39bf75633ec3225648,6885a937a7fceef54b1e4e4b,0,"{""Q0"":""shape""}",camel,category_organization
6885aa3adb21504418af6c90,5837,survey-multi-choice,29,202688,0,5fcca7bf6a7182b003b32a36,68377e39bf75633ec3225648,6885a937a7fceef54b1e4e4b,0,"{""Q0"":""shape""}",nugget,category_organization
6885aa3adb21504418af6c92,3582,survey-multi-choice,30,206271,0,5fcca7bf6a7182b003b32a36,68377e39bf75633ec3225648,6885a937a7fceef54b1e4e4b,0,"{""Q0"":""none of these""}",crow,category_organization
6885aa3adb21504418af6c94,15667,survey-multi-choice,31,221940,0,5fcca7bf6a7182b003b32a36,68377e39bf75633ec3225648,6885a937a7fceef54b1e4e4b,0,"{""Q0"":""none of these""}",elevator,category_organization
6885aa3adb21504418af6c96,5435,survey-multi-choice,32,227375,0,5fcca7bf6a7182b003b32a36,68377e39bf75633ec3225648,6885a937a7fceef54b1e4e4b,0,"{""Q0"":""shape""}",toilet,category_organization
6885aa3adb21504418af6c98,5039,survey-multi-choice,33,232415,0,5fcca7bf6a7182b003b32a36,68377e39bf75633ec3225648,6885a937a7fceef54b1e4e4b,0,"{""Q0"":""shape""}",sheet,category_organization
6885aa3adb21504418af6c9a,3158,survey-multi-choice,34,235574,0,5fcca7bf6a7182b003b32a36,68377e39bf75633ec3225648,6885a937a7fceef54b1e4e4b,0,"{""Q0"":""none of these""}",sparrow,category_organization
6885aa3adb21504418af6c9c,6026,survey-multi-choice,35,241600,0,5fcca7bf6a7182b003b32a36,68377e39bf75633ec3225648,6885a937a7fceef54b1e4e4b,0,"{""Q0"":""material""}",flour,category_organization
6885aa3adb21504418af6c9e,3730,survey-multi-choice,36,245330,0,5fcca7bf6a7182b003b32a36,68377e39bf75633ec3225648,6885a937a7fceef54b1e4e4b,0,"{""Q0"":""material""}",dust,category_organization
6885aa3bdb21504418af6ca0,3538,html-button-response,37,248870,0,5fcca7bf6a7182b003b32a36,68377e39bf75633ec3225648,6885a937a7fceef54b1e4e4b,0,0,,
6885aa80db21504418af6ca2,4233,instructions,0,4234,0,6669d0b650f615804a4d534f,68377e39bf75633ec3225648,6885a9c2053e0c7a39b74b52,0,,,
6885aa80db21504418af6ca4,11280,instructions,1,15516,0,6669d0b650f615804a4d534f,68377e39bf75633ec3225648,6885a9c2053e0c7a39b74b52,0,,,
6885aa80db21504418af6ca6,13505,html-button-response,2,29024,0,6669d0b650f615804a4d534f,68377e39bf75633ec3225648,6885a9c2053e0c7a39b74b52,0,0,,
6885aa80db21504418af6ca8,9442,html-button-response,4,45396,0,6669d0b650f615804a4d534f,68377e39bf75633ec3225648,6885a9c2053e0c7a39b74b52,0,0,,
6885aa80db21504418af6caa,3382,html-button-response,5,48780,0,6669d0b650f615804a4d534f,68377e39bf75633ec3225648,6885a9c2053e0c7a39b74b52,0,0,,
6885aa80db21504418af6cac,5789,html-button-response,6,54569,0,6669d0b650f615804a4d534f,68377e39bf75633ec3225648,6885a9c2053e0c7a39b74b52,0,0,,
6885aa80db21504418af6cae,6929,html-button-response,3,35953,0,6669d0b650f615804a4d534f,68377e39bf75633ec3225648,6885a9c2053e0c7a39b74b52,0,0,,
6885aa80db21504418af6cb0,11537,survey-multi-choice,7,66107,0,6669d0b650f615804a4d534f,68377e39bf75633ec3225648,6885a9c2053e0c7a39b74b52,0,"{""Q0"":""shape""}",square,practice_category
6885aa80db21504418af6cb2,1654,html-button-response,8,67762,0,6669d0b650f615804a4d534f,68377e39bf75633ec3225648,6885a9c2053e0c7a39b74b52,0,0,,
6885aa80db21504418af6cb4,7852,survey-multi-choice,9,75615,0,6669d0b650f615804a4d534f,68377e39bf75633ec3225648,6885a9c2053e0c7a39b74b52,0,"{""Q0"":""none of these""}",happiness,practice_category
6885aa80db21504418af6cb6,808,html-button-response,12,86296,0,6669d0b650f615804a4d534f,68377e39bf75633ec3225648,6885a9c2053e0c7a39b74b52,0,0,,
6885aa80db21504418af6cb8,885,html-button-response,10,76500,0,6669d0b650f615804a4d534f,68377e39bf75633ec3225648,6885a9c2053e0c7a39b74b52,0,0,,
6885aa80db21504418af6cba,8985,survey-multi-choice,11,85486,0,6669d0b650f615804a4d534f,68377e39bf75633ec3225648,6885a9c2053e0c7a39b74b52,0,"{""Q0"":""material""}",pottery,practice_category
6885aa80db21504418af6cbc,7785,survey-multi-choice,13,94081,0,6669d0b650f615804a4d534f,68377e39bf75633ec3225648,6885a9c2053e0c7a39b74b52,0,"{""Q0"":""color""}",red,practice_category
6885aa80db21504418af6cbe,689,html-button-response,14,94771,0,6669d0b650f615804a4d534f,68377e39bf75633ec3225648,6885a9c2053e0c7a39b74b52,0,0,,
6885aa80db21504418af6cc0,8332,survey-multi-choice,16,108789,0,6669d0b650f615804a4d534f,68377e39bf75633ec3225648,6885a9c2053e0c7a39b74b52,0,"{""Q0"":""none of these""}",penguin,category_organization
6885aa80db21504418af6cc2,3817,survey-multi-choice,17,112607,0,6669d0b650f615804a4d534f,68377e39bf75633ec3225648,6885a9c2053e0c7a39b74b52,0,"{""Q0"":""shape""}",kite,category_organization
6885aa80db21504418af6cc4,5685,html-button-response,15,100456,0,6669d0b650f615804a4d534f,68377e39bf75633ec3225648,6885a9c2053e0c7a39b74b52,0,0,,
6885aa80db21504418af6cc6,2587,survey-multi-choice,18,115195,0,6669d0b650f615804a4d534f,68377e39bf75633ec3225648,6885a9c2053e0c7a39b74b52,0,"{""Q0"":""shape""}",donut,category_organization
6885aa80db21504418af6cc8,5294,survey-multi-choice,20,123662,0,6669d0b650f615804a4d534f,68377e39bf75633ec3225648,6885a9c2053e0c7a39b74b52,0,"{""Q0"":""material""}",handkerchief,category_organization
6885aa80db21504418af6cca,3171,survey-multi-choice,19,118367,0,6669d0b650f615804a4d534f,68377e39bf75633ec3225648,6885a9c2053e0c7a39b74b52,0,"{""Q0"":""none of these""}",traffic,category_organization
6885aa81db21504418af6ccc,2828,survey-multi-choice,21,126490,0,6669d0b650f615804a4d534f,68377e39bf75633ec3225648,6885a9c2053e0c7a39b74b52,0,"{""Q0"":""shape""}",guitar,category_organization
6885aa81db21504418af6cce,3111,survey-multi-choice,22,129602,0,6669d0b650f615804a4d534f,68377e39bf75633ec3225648,6885a9c2053e0c7a39b74b52,0,"{""Q0"":""none of these""}",rooster,category_organization
6885aa81db21504418af6cd0,3981,survey-multi-choice,23,133584,0,6669d0b650f615804a4d534f,68377e39bf75633ec3225648,6885a9c2053e0c7a39b74b52,0,"{""Q0"":""shape""}",parking lot,category_organization
6885aa81db21504418af6cd2,3457,survey-multi-choice,24,137042,0,6669d0b650f615804a4d534f,68377e39bf75633ec3225648,6885a9c2053e0c7a39b74b52,0,"{""Q0"":""shape""}",worm,category_organization
6885aa81db21504418af6cd4,4103,survey-multi-choice,25,141146,0,6669d0b650f615804a4d534f,68377e39bf75633ec3225648,6885a9c2053e0c7a39b74b52,0,"{""Q0"":""color""}",frost,category_organization
6885aa81db21504418af6cd6,5886,survey-multi-choice,26,147033,0,6669d0b650f615804a4d534f,68377e39bf75633ec3225648,6885a9c2053e0c7a39b74b52,0,"{""Q0"":""none of these""}",thunder,category_organization
6885aa81db21504418af6cd8,2736,survey-multi-choice,27,149770,0,6669d0b650f615804a4d534f,68377e39bf75633ec3225648,6885a9c2053e0c7a39b74b52,0,"{""Q0"":""shape""}",taco,category_organization
6885aa81db21504418af6cda,3262,survey-multi-choice,28,153033,0,6669d0b650f615804a4d534f,68377e39bf75633ec3225648,6885a9c2053e0c7a39b74b52,0,"{""Q0"":""shape""}",backyard,category_organization
6885aa81db21504418af6cdc,3577,survey-multi-choice,29,156611,0,6669d0b650f615804a4d534f,68377e39bf75633ec3225648,6885a9c2053e0c7a39b74b52,0,"{""Q0"":""shape""}",bandaid,category_organization
6885aa81db21504418af6cde,2182,survey-multi-choice,30,158794,0,6669d0b650f615804a4d534f,68377e39bf75633ec3225648,6885a9c2053e0c7a39b74b52,0,"{""Q0"":""none of these""}",lavender,category_organization
6885aa81db21504418af6ce0,2601,survey-multi-choice,31,161395,0,6669d0b650f615804a4d534f,68377e39bf75633ec3225648,6885a9c2053e0c7a39b74b52,0,"{""Q0"":""shape""}",card,category_organization
6885aa81db21504418af6ce2,1966,survey-multi-choice,32,163362,0,6669d0b650f615804a4d534f,68377e39bf75633ec3225648,6885a9c2053e0c7a39b74b52,0,"{""Q0"":""color""}",lemon,category_organization
6885aa81db21504418af6ce4,2556,survey-multi-choice,33,165919,0,6669d0b650f615804a4d534f,68377e39bf75633ec3225648,6885a9c2053e0c7a39b74b52,0,"{""Q0"":""color""}",cocoa,category_organization
6885aa81db21504418af6ce6,2550,survey-multi-choice,34,168469,0,6669d0b650f615804a4d534f,68377e39bf75633ec3225648,6885a9c2053e0c7a39b74b52,0,"{""Q0"":""shape""}",cheerios,category_organization
6885aa81db21504418af6ce8,2991,survey-multi-choice,35,171461,0,6669d0b650f615804a4d534f,68377e39bf75633ec3225648,6885a9c2053e0c7a39b74b52,0,"{""Q0"":""shape""}",pen/pencil,category_organization
6885aa81db21504418af6cea,1964,survey-multi-choice,36,173426,0,6669d0b650f615804a4d534f,68377e39bf75633ec3225648,6885a9c2053e0c7a39b74b52,0,"{""Q0"":""color""}",orange,category_organization
6885aa81db21504418af6cec,4942,html-button-response,37,178369,0,6669d0b650f615804a4d534f,68377e39bf75633ec3225648,6885a9c2053e0c7a39b74b52,0,0,,
6885aac3db21504418af6cee,3002,instructions,0,3007,0,66ecded667f721bca7e5609d,68377e39bf75633ec3225648,6885a9fa6c96674de6f7a1cd,0,,,
6885aac3db21504418af6cf0,7388,html-button-response,3,39477,0,66ecded667f721bca7e5609d,68377e39bf75633ec3225648,6885a9fa6c96674de6f7a1cd,0,0,,
6885aac3db21504418af6cf2,22371,html-button-response,2,32086,0,66ecded667f721bca7e5609d,68377e39bf75633ec3225648,6885a9fa6c96674de6f7a1cd,0,0,,
6885aac3db21504418af6cf4,1894,html-button-response,5,48774,0,66ecded667f721bca7e5609d,68377e39bf75633ec3225648,6885a9fa6c96674de6f7a1cd,0,0,,
6885aac3db21504418af6cf6,6698,instructions,1,9709,0,66ecded667f721bca7e5609d,68377e39bf75633ec3225648,6885a9fa6c96674de6f7a1cd,0,,,
6885aac3db21504418af6cf8,4085,html-button-response,6,52861,0,66ecded667f721bca7e5609d,68377e39bf75633ec3225648,6885a9fa6c96674de6f7a1cd,0,0,,
