word,_id,rt,trial_type,trial_index,time_elapsed,internal_node_id,subject,study_id,session_id,__v,response,theword,block,uni_lemma,response_numeric,totcount,count,.groups,shape_rating,language,eng_response
dustpan,683a4818db21504418af5bc6,7016,survey-multi-choice,18,213982,0,608437f0b139060610c9f0c1,68377e39bf75633ec3225648,683a467530450e48d5080064,0,shape,dustpan,category_organization,dustpan,0,8,7,drop,0.875,Russian,shape
eagle,67dfc3bcaac2aea29b289638,7791,survey-multi-choice,26,182247,0,63f54db123b350a3b5836638,67ddb44d013654f31f2c3dff,67dfc2aabdc01ab3afb0a592,0,shape,eagle,category_organization,eagle,0,8,1,drop,0.125,Turkish,shape
eagle,67dfc3bcaac2aea29b289638,7791,survey-multi-choice,26,182247,0,63f54db123b350a3b5836638,67ddb44d013654f31f2c3dff,67dfc2aabdc01ab3afb0a592,0,shape,eagle,category_organization,eagle,0,8,1,drop,0.125,Mandarin (Taiwanese),shape
eagle,67dfc3bcaac2aea29b289638,7791,survey-multi-choice,26,182247,0,63f54db123b350a3b5836638,67ddb44d013654f31f2c3dff,67dfc2aabdc01ab3afb0a592,0,shape,eagle,category_organization,eagle,0,8,1,drop,0.125,Mandarin (Beijing),shape
ear,67dfb264aac2aea29b2878c2,4049,survey-multi-choice,31,131847,0,607ee4f932bfb9ddf3da6d83,67ddb44d013654f31f2c3dff,67dfb1b681e07d8a4275ac88,0,shape,ear,category_organization,ear,0,17,6,drop,0.35294117647058826,Russian,shape
ear,67dfb264aac2aea29b2878c2,4049,survey-multi-choice,31,131847,0,607ee4f932bfb9ddf3da6d83,67ddb44d013654f31f2c3dff,67dfb1b681e07d8a4275ac88,0,shape,ear,category_organization,ear,0,17,6,drop,0.35294117647058826,Mandarin (Beijing),shape
ear,67dfb264aac2aea29b2878c2,4049,survey-multi-choice,31,131847,0,607ee4f932bfb9ddf3da6d83,67ddb44d013654f31f2c3dff,67dfb1b681e07d8a4275ac88,0,shape,ear,category_organization,ear,0,17,6,drop,0.35294117647058826,Spanish (Mexican),shape
ear,67dfb264aac2aea29b2878c2,4049,survey-multi-choice,31,131847,0,607ee4f932bfb9ddf3da6d83,67ddb44d013654f31f2c3dff,67dfb1b681e07d8a4275ac88,0,shape,ear,category_organization,ear,0,17,6,drop,0.35294117647058826,Catalan,shape
ear,67dfb264aac2aea29b2878c2,4049,survey-multi-choice,31,131847,0,607ee4f932bfb9ddf3da6d83,67ddb44d013654f31f2c3dff,67dfb1b681e07d8a4275ac88,0,shape,ear,category_organization,ear,0,17,6,drop,0.35294117647058826,Mandarin (Taiwanese),shape
ear,67dfb264aac2aea29b2878c2,4049,survey-multi-choice,31,131847,0,607ee4f932bfb9ddf3da6d83,67ddb44d013654f31f2c3dff,67dfb1b681e07d8a4275ac88,0,shape,ear,category_organization,ear,0,17,6,drop,0.35294117647058826,Japanese,shape
ear,67dfb264aac2aea29b2878c2,4049,survey-multi-choice,31,131847,0,607ee4f932bfb9ddf3da6d83,67ddb44d013654f31f2c3dff,67dfb1b681e07d8a4275ac88,0,shape,ear,category_organization,ear,0,17,6,drop,0.35294117647058826,Kiswahili,shape
ear,67dfb264aac2aea29b2878c2,4049,survey-multi-choice,31,131847,0,607ee4f932bfb9ddf3da6d83,67ddb44d013654f31f2c3dff,67dfb1b681e07d8a4275ac88,0,shape,ear,category_organization,ear,0,17,6,drop,0.35294117647058826,English (American),shape
ear,67dfb264aac2aea29b2878c2,4049,survey-multi-choice,31,131847,0,607ee4f932bfb9ddf3da6d83,67ddb44d013654f31f2c3dff,67dfb1b681e07d8a4275ac88,0,shape,ear,category_organization,ear,0,17,6,drop,0.35294117647058826,Turkish,shape
ear,67dfb264aac2aea29b2878c2,4049,survey-multi-choice,31,131847,0,607ee4f932bfb9ddf3da6d83,67ddb44d013654f31f2c3dff,67dfb1b681e07d8a4275ac88,0,shape,ear,category_organization,ear,0,17,6,drop,0.35294117647058826,English (Australian),shape
ear,67dfb264aac2aea29b2878c2,4049,survey-multi-choice,31,131847,0,607ee4f932bfb9ddf3da6d83,67ddb44d013654f31f2c3dff,67dfb1b681e07d8a4275ac88,0,shape,ear,category_organization,ear,0,17,6,drop,0.35294117647058826,Korean,shape
ear,67dfb264aac2aea29b2878c2,4049,survey-multi-choice,31,131847,0,607ee4f932bfb9ddf3da6d83,67ddb44d013654f31f2c3dff,67dfb1b681e07d8a4275ac88,0,shape,ear,category_organization,ear,0,17,6,drop,0.35294117647058826,French (French),shape
ear,67dfb264aac2aea29b2878c2,4049,survey-multi-choice,31,131847,0,607ee4f932bfb9ddf3da6d83,67ddb44d013654f31f2c3dff,67dfb1b681e07d8a4275ac88,0,shape,ear,category_organization,ear,0,17,6,drop,0.35294117647058826,Spanish (European),shape
ear,67dfb264aac2aea29b2878c2,4049,survey-multi-choice,31,131847,0,607ee4f932bfb9ddf3da6d83,67ddb44d013654f31f2c3dff,67dfb1b681e07d8a4275ac88,0,shape,ear,category_organization,ear,0,17,6,drop,0.35294117647058826,Cantonese,shape
ear,67dfb264aac2aea29b2878c2,4049,survey-multi-choice,31,131847,0,607ee4f932bfb9ddf3da6d83,67ddb44d013654f31f2c3dff,67dfb1b681e07d8a4275ac88,0,shape,ear,category_organization,ear,0,17,6,drop,0.35294117647058826,Spanish (Peruvian),shape
ear,67dfbaf3aac2aea29b288e5e,10198,survey-multi-choice,17,282459,0,67d037cc7e23f4022d8caa26,67ddb44d013654f31f2c3dff,67dfb91b5489d9027643a275,0,shape,ear,category_organization,ear,0,17,6,drop,0.35294117647058826,Russian,shape
ear,67dfbaf3aac2aea29b288e5e,10198,survey-multi-choice,17,282459,0,67d037cc7e23f4022d8caa26,67ddb44d013654f31f2c3dff,67dfb91b5489d9027643a275,0,shape,ear,category_organization,ear,0,17,6,drop,0.35294117647058826,Mandarin (Beijing),shape
ear,67dfbaf3aac2aea29b288e5e,10198,survey-multi-choice,17,282459,0,67d037cc7e23f4022d8caa26,67ddb44d013654f31f2c3dff,67dfb91b5489d9027643a275,0,shape,ear,category_organization,ear,0,17,6,drop,0.35294117647058826,Spanish (Mexican),shape
ear,67dfbaf3aac2aea29b288e5e,10198,survey-multi-choice,17,282459,0,67d037cc7e23f4022d8caa26,67ddb44d013654f31f2c3dff,67dfb91b5489d9027643a275,0,shape,ear,category_organization,ear,0,17,6,drop,0.35294117647058826,Catalan,shape
ear,67dfbaf3aac2aea29b288e5e,10198,survey-multi-choice,17,282459,0,67d037cc7e23f4022d8caa26,67ddb44d013654f31f2c3dff,67dfb91b5489d9027643a275,0,shape,ear,category_organization,ear,0,17,6,drop,0.35294117647058826,Mandarin (Taiwanese),shape
ear,67dfbaf3aac2aea29b288e5e,10198,survey-multi-choice,17,282459,0,67d037cc7e23f4022d8caa26,67ddb44d013654f31f2c3dff,67dfb91b5489d9027643a275,0,shape,ear,category_organization,ear,0,17,6,drop,0.35294117647058826,Japanese,shape
ear,67dfbaf3aac2aea29b288e5e,10198,survey-multi-choice,17,282459,0,67d037cc7e23f4022d8caa26,67ddb44d013654f31f2c3dff,67dfb91b5489d9027643a275,0,shape,ear,category_organization,ear,0,17,6,drop,0.35294117647058826,Kiswahili,shape
ear,67dfbaf3aac2aea29b288e5e,10198,survey-multi-choice,17,282459,0,67d037cc7e23f4022d8caa26,67ddb44d013654f31f2c3dff,67dfb91b5489d9027643a275,0,shape,ear,category_organization,ear,0,17,6,drop,0.35294117647058826,English (American),shape
