_id,rt,trial_type,trial_index,time_elapsed,internal_node_id,__v,response,theword,block,subject,study_id,session_id,uni_lemma,word,response_numeric,totcount
663e5f028e1507bd70f64f5f,3439,survey-multi-choice,36,301779,0,0,count noun,stove,count_mass,5eac0b9a3617310432c834a1,663aca6426db79e41fdd5add,663e5ca2bb803aa2f8c5d34c,stove,stove,0,7
663e5f028e1507bd70f64f61,3511,survey-multi-choice,37,305291,0,0,count noun,turkey,count_mass,5eac0b9a3617310432c834a1,663aca6426db79e41fdd5add,663e5ca2bb803aa2f8c5d34c,turkey,turkey,0,6
663e5f028e1507bd70f64f63,3815,survey-multi-choice,38,309107,0,0,count noun,rooster,count_mass,5eac0b9a3617310432c834a1,663aca6426db79e41fdd5add,663e5ca2bb803aa2f8c5d34c,rooster,rooster,0,6
663e5f028e1507bd70f64f65,3919,survey-multi-choice,39,313027,0,0,count noun,trash can,count_mass,5eac0b9a3617310432c834a1,663aca6426db79e41fdd5add,663e5ca2bb803aa2f8c5d34c,trash can,trash can,0,6
663e5f028e1507bd70f64f67,3079,survey-multi-choice,40,316107,0,0,count noun,boulder,count_mass,5eac0b9a3617310432c834a1,663aca6426db79e41fdd5add,663e5ca2bb803aa2f8c5d34c,boulder,boulder,0,8
663e5f028e1507bd70f64f69,3951,survey-multi-choice,41,320059,0,0,count noun,tricycle,count_mass,5eac0b9a3617310432c834a1,663aca6426db79e41fdd5add,663e5ca2bb803aa2f8c5d34c,tricycle,tricycle,0,6
663e5f028e1507bd70f64f6b,2511,survey-multi-choice,42,322571,0,0,count noun,traffic light,count_mass,5eac0b9a3617310432c834a1,663aca6426db79e41fdd5add,663e5ca2bb803aa2f8c5d34c,traffic light,traffic light,0,8
663e5f028e1507bd70f64f6d,4223,survey-multi-choice,43,326795,0,0,unclear/unknown,persimmon,count_mass,5eac0b9a3617310432c834a1,663aca6426db79e41fdd5add,663e5ca2bb803aa2f8c5d34c,persimmon,persimmon,2,6
663e5f028e1507bd70f64f6f,5631,survey-multi-choice,44,332426,0,0,mass noun,vitamin,count_mass,5eac0b9a3617310432c834a1,663aca6426db79e41fdd5add,663e5ca2bb803aa2f8c5d34c,vitamin,vitamin,1,7
663e5f028e1507bd70f64f71,4103,survey-multi-choice,45,336530,0,0,count noun,hanger,count_mass,5eac0b9a3617310432c834a1,663aca6426db79e41fdd5add,663e5ca2bb803aa2f8c5d34c,hanger,hanger,0,6
663e5f028e1507bd70f64f73,3055,survey-multi-choice,47,344610,0,0,count noun,wheel,count_mass,5eac0b9a3617310432c834a1,663aca6426db79e41fdd5add,663e5ca2bb803aa2f8c5d34c,wheel,wheel,0,8
663e5f028e1507bd70f64f75,6983,survey-multi-choice,48,351594,0,0,count noun,gorilla,count_mass,5eac0b9a3617310432c834a1,663aca6426db79e41fdd5add,663e5ca2bb803aa2f8c5d34c,gorilla,gorilla,0,6
663e5f028e1507bd70f64f77,5023,survey-multi-choice,46,341554,0,0,mass noun,wall,count_mass,5eac0b9a3617310432c834a1,663aca6426db79e41fdd5add,663e5ca2bb803aa2f8c5d34c,wall,wall,1,8
663e5f028e1507bd70f64f81,5223,survey-multi-choice,54,476481,0,0,shape,nail (object),category_organization,5eac0b9a3617310432c834a1,663aca6426db79e41fdd5add,663e5ca2bb803aa2f8c5d34c,nail (object),nail (object),0,9
663e5f028e1507bd70f64f83,8255,survey-multi-choice,53,471257,0,0,none of these,fly (animal),category_organization,5eac0b9a3617310432c834a1,663aca6426db79e41fdd5add,663e5ca2bb803aa2f8c5d34c,fly (animal),fly (animal),3,15
663e5f028e1507bd70f64f85,7095,survey-multi-choice,55,483577,0,0,material,jeep,category_organization,5eac0b9a3617310432c834a1,663aca6426db79e41fdd5add,663e5ca2bb803aa2f8c5d34c,jeep,jeep,1,10
663e5f028e1507bd70f64f87,6086,survey-multi-choice,56,489664,0,0,shape,tape (object),category_organization,5eac0b9a3617310432c834a1,663aca6426db79e41fdd5add,663e5ca2bb803aa2f8c5d34c,tape (object),tape (object),0,9
663e5f028e1507bd70f64f89,4487,survey-multi-choice,57,494152,0,0,material,gun,category_organization,5eac0b9a3617310432c834a1,663aca6426db79e41fdd5add,663e5ca2bb803aa2f8c5d34c,gun,gun,1,13
663e5f028e1507bd70f64f8b,3351,survey-multi-choice,58,497504,0,0,none of these,turkey,category_organization,5eac0b9a3617310432c834a1,663aca6426db79e41fdd5add,663e5ca2bb803aa2f8c5d34c,turkey,turkey,3,10
663e5f028e1507bd70f64f8d,5647,survey-multi-choice,60,514608,0,0,shape,pudding,category_organization,5eac0b9a3617310432c834a1,663aca6426db79e41fdd5add,663e5ca2bb803aa2f8c5d34c,pudding,pudding,0,11
663e5f028e1507bd70f64f8f,11455,survey-multi-choice,59,508960,0,0,none of these,snake,category_organization,5eac0b9a3617310432c834a1,663aca6426db79e41fdd5add,663e5ca2bb803aa2f8c5d34c,snake,snake,3,10
663e5f028e1507bd70f64f91,5479,survey-multi-choice,61,520088,0,0,material,elevator,category_organization,5eac0b9a3617310432c834a1,663aca6426db79e41fdd5add,663e5ca2bb803aa2f8c5d34c,elevator,elevator,1,11
663e5f028e1507bd70f64f93,10247,survey-multi-choice,62,530336,0,0,color,jelly,category_organization,5eac0b9a3617310432c834a1,663aca6426db79e41fdd5add,663e5ca2bb803aa2f8c5d34c,jelly,jelly,2,10
663e5f028e1507bd70f64f95,8303,survey-multi-choice,63,538639,0,0,shape,neck,category_organization,5eac0b9a3617310432c834a1,663aca6426db79e41fdd5add,663e5ca2bb803aa2f8c5d34c,neck,neck,0,9
663e5f028e1507bd70f64f97,3879,survey-multi-choice,64,542519,0,0,material,slipper,category_organization,5eac0b9a3617310432c834a1,663aca6426db79e41fdd5add,663e5ca2bb803aa2f8c5d34c,slipper,slipper,1,9
663e5f028e1507bd70f64f99,5959,survey-multi-choice,65,548479,0,0,material,sidewalk,category_organization,5eac0b9a3617310432c834a1,663aca6426db79e41fdd5add,663e5ca2bb803aa2f8c5d34c,sidewalk,sidewalk,1,10
663e5f028e1507bd70f64f9b,3215,survey-multi-choice,66,551696,0,0,material,sandal,category_organization,5eac0b9a3617310432c834a1,663aca6426db79e41fdd5add,663e5ca2bb803aa2f8c5d34c,sandal,sandal,1,8
663e5f028e1507bd70f64f9d,5822,survey-multi-choice,67,557519,0,0,material,roof,category_organization,5eac0b9a3617310432c834a1,663aca6426db79e41fdd5add,663e5ca2bb803aa2f8c5d34c,roof,roof,1,8
663e5f028e1507bd70f64f9f,5127,survey-multi-choice,68,562647,0,0,shape,sweet potato,category_organization,5eac0b9a3617310432c834a1,663aca6426db79e41fdd5add,663e5ca2bb803aa2f8c5d34c,sweet potato,sweet potato,0,8
663e5f028e1507bd70f64fa1,3633,survey-multi-choice,69,566281,0,0,none of these,pony,category_organization,5eac0b9a3617310432c834a1,663aca6426db79e41fdd5add,663e5ca2bb803aa2f8c5d34c,pony,pony,3,12
663e5f028e1507bd70f64fa3,5981,survey-multi-choice,70,572263,0,0,shape,sunglasses,category_organization,5eac0b9a3617310432c834a1,663aca6426db79e41fdd5add,663e5ca2bb803aa2f8c5d34c,sunglasses,sunglasses,0,9
663e5f028e1507bd70f64fa5,5191,survey-multi-choice,71,577455,0,0,shape,necklace,category_organization,5eac0b9a3617310432c834a1,663aca6426db79e41fdd5add,663e5ca2bb803aa2f8c5d34c,necklace,necklace,0,14
663e5f028e1507bd70f64fa7,9535,survey-multi-choice,72,586991,0,0,material,sugar,category_organization,5eac0b9a3617310432c834a1,663aca6426db79e41fdd5add,663e5ca2bb803aa2f8c5d34c,sugar,sugar,1,11
663e5f038e1507bd70f64fb7,13956,survey-multi-choice,5,97131,0,0,material,soap,category_organization,60748e255c2a885bd682efbe,663aca6426db79e41fdd5add,663e5ca6bfd1d6a822bb06c8,soap,soap,1,15
663e5f038e1507bd70f64fb9,8723,survey-multi-choice,6,105858,0,0,shape,fork,category_organization,60748e255c2a885bd682efbe,663aca6426db79e41fdd5add,663e5ca6bfd1d6a822bb06c8,fork,fork,0,10
663e5f038e1507bd70f64fbb,6011,survey-multi-choice,7,111870,0,0,material,paper,category_organization,60748e255c2a885bd682efbe,663aca6426db79e41fdd5add,663e5ca6bfd1d6a822bb06c8,paper,paper,1,15
663e5f038e1507bd70f64fbf,5130,survey-multi-choice,9,130361,0,0,color,butter,category_organization,60748e255c2a885bd682efbe,663aca6426db79e41fdd5add,663e5ca6bfd1d6a822bb06c8,butter,butter,2,9
663e5f038e1507bd70f64fbd,13357,survey-multi-choice,8,125230,0,0,color,cheese,category_organization,60748e255c2a885bd682efbe,663aca6426db79e41fdd5add,663e5ca6bfd1d6a822bb06c8,cheese,cheese,2,12
663e5f038e1507bd70f64fc1,18176,survey-multi-choice,10,148538,0,0,shape,orange (food),category_organization,60748e255c2a885bd682efbe,663aca6426db79e41fdd5add,663e5ca6bfd1d6a822bb06c8,orange (food),orange (food),0,12
663e5f038e1507bd70f64fc3,6148,survey-multi-choice,11,154688,0,0,material,sock,category_organization,60748e255c2a885bd682efbe,663aca6426db79e41fdd5add,663e5ca6bfd1d6a822bb06c8,sock,sock,1,8
663e5f038e1507bd70f64fc5,7481,survey-multi-choice,12,162170,0,0,material,street,category_organization,60748e255c2a885bd682efbe,663aca6426db79e41fdd5add,663e5ca6bfd1d6a822bb06c8,street,street,1,11
663e5f038e1507bd70f64fc7,13111,survey-multi-choice,13,175283,0,0,material,shower,category_organization,60748e255c2a885bd682efbe,663aca6426db79e41fdd5add,663e5ca6bfd1d6a822bb06c8,shower,shower,1,12
663e5f038e1507bd70f64fc9,12368,survey-multi-choice,14,187653,0,0,material,cloud,category_organization,60748e255c2a885bd682efbe,663aca6426db79e41fdd5add,663e5ca6bfd1d6a822bb06c8,cloud,cloud,1,10
663e5f038e1507bd70f64fcb,17716,survey-multi-choice,15,205371,0,0,none of these,ear,category_organization,60748e255c2a885bd682efbe,663aca6426db79e41fdd5add,663e5ca6bfd1d6a822bb06c8,ear,ear,3,9
663e5f038e1507bd70f64fcd,6586,survey-multi-choice,16,211959,0,0,none of these,face,category_organization,60748e255c2a885bd682efbe,663aca6426db79e41fdd5add,663e5ca6bfd1d6a822bb06c8,face,face,3,8
663e5f038e1507bd70f64fcf,5913,survey-multi-choice,17,217874,0,0,material,bib,category_organization,60748e255c2a885bd682efbe,663aca6426db79e41fdd5add,663e5ca6bfd1d6a822bb06c8,bib,bib,1,8
663e5f038e1507bd70f64fd1,4905,survey-multi-choice,18,222780,0,0,material,sweater,category_organization,60748e255c2a885bd682efbe,663aca6426db79e41fdd5add,663e5ca6bfd1d6a822bb06c8,sweater,sweater,1,11
663e5f038e1507bd70f64fd3,5228,survey-multi-choice,19,228010,0,0,material,toothbrush,category_organization,60748e255c2a885bd682efbe,663aca6426db79e41fdd5add,663e5ca6bfd1d6a822bb06c8,toothbrush,toothbrush,1,9
663e5f038e1507bd70f64fd5,11329,survey-multi-choice,20,239341,0,0,material,cereal,category_organization,60748e255c2a885bd682efbe,663aca6426db79e41fdd5add,663e5ca6bfd1d6a822bb06c8,cereal,cereal,1,8
663e5f038e1507bd70f64fd7,8500,survey-multi-choice,21,247842,0,0,material,pool,category_organization,60748e255c2a885bd682efbe,663aca6426db79e41fdd5add,663e5ca6bfd1d6a822bb06c8,pool,pool,1,9
663e5f038e1507bd70f64fd9,3682,survey-multi-choice,22,251525,0,0,material,ice,category_organization,60748e255c2a885bd682efbe,663aca6426db79e41fdd5add,663e5ca6bfd1d6a822bb06c8,ice,ice,1,11
663e5f038e1507bd70f64fdb,8187,survey-multi-choice,23,259714,0,0,material,play dough,category_organization,60748e255c2a885bd682efbe,663aca6426db79e41fdd5add,663e5ca6bfd1d6a822bb06c8,play dough,play dough,1,8
663e5f038e1507bd70f64fdd,7433,survey-multi-choice,24,267148,0,0,material,bat (object),category_organization,60748e255c2a885bd682efbe,663aca6426db79e41fdd5add,663e5ca6bfd1d6a822bb06c8,bat (object),bat (object),1,7
663e5f038e1507bd70f64fe7,11354,survey-multi-choice,29,330672,0,0,unclear/unknown,zebra,solidity,60748e255c2a885bd682efbe,663aca6426db79e41fdd5add,663e5ca6bfd1d6a822bb06c8,zebra,zebra,2,8
663e5f038e1507bd70f64fe9,3839,survey-multi-choice,30,334514,0,0,solid,cup,solidity,60748e255c2a885bd682efbe,663aca6426db79e41fdd5add,663e5ca6bfd1d6a822bb06c8,cup,cup,0,10
663e5f048e1507bd70f64feb,6740,survey-multi-choice,31,341255,0,0,solid,coffee,solidity,60748e255c2a885bd682efbe,663aca6426db79e41fdd5add,663e5ca6bfd1d6a822bb06c8,coffee,coffee,0,6
663e5f048e1507bd70f64fed,5329,survey-multi-choice,32,346585,0,0,unclear/unknown,arm,solidity,60748e255c2a885bd682efbe,663aca6426db79e41fdd5add,663e5ca6bfd1d6a822bb06c8,arm,arm,2,6
663e5f048e1507bd70f64fef,4946,survey-multi-choice,33,351532,0,0,solid,muffin,solidity,60748e255c2a885bd682efbe,663aca6426db79e41fdd5add,663e5ca6bfd1d6a822bb06c8,muffin,muffin,0,6
663e5f048e1507bd70f64ff3,6328,survey-multi-choice,35,361831,0,0,unclear/unknown,lip,solidity,60748e255c2a885bd682efbe,663aca6426db79e41fdd5add,663e5ca6bfd1d6a822bb06c8,lip,lip,2,7
663e5f048e1507bd70f64ff1,3968,survey-multi-choice,34,355502,0,0,solid,diaper,solidity,60748e255c2a885bd682efbe,663aca6426db79e41fdd5add,663e5ca6bfd1d6a822bb06c8,diaper,diaper,0,10
663e5f048e1507bd70f64ff5,5074,survey-multi-choice,36,366907,0,0,non-solid,cloud,solidity,60748e255c2a885bd682efbe,663aca6426db79e41fdd5add,663e5ca6bfd1d6a822bb06c8,cloud,cloud,1,6
663e5f048e1507bd70f64ff7,4486,survey-multi-choice,37,371394,0,0,solid,butterfly,solidity,60748e255c2a885bd682efbe,663aca6426db79e41fdd5add,663e5ca6bfd1d6a822bb06c8,butterfly,butterfly,0,7
663e5f048e1507bd70f64ff9,3742,survey-multi-choice,38,375137,0,0,solid,pumpkin,solidity,60748e255c2a885bd682efbe,663aca6426db79e41fdd5add,663e5ca6bfd1d6a822bb06c8,pumpkin,pumpkin,0,10
663e5f048e1507bd70f64ffb,5572,survey-multi-choice,39,380711,0,0,non-solid,water (not beverage),solidity,60748e255c2a885bd682efbe,663aca6426db79e41fdd5add,663e5ca6bfd1d6a822bb06c8,water (not beverage),water (not beverage),1,8
663e5f048e1507bd70f64ffd,3947,survey-multi-choice,40,384659,0,0,solid,puzzle,solidity,60748e255c2a885bd682efbe,663aca6426db79e41fdd5add,663e5ca6bfd1d6a822bb06c8,puzzle,puzzle,0,7
663e5f048e1507bd70f64fff,3555,survey-multi-choice,41,388215,0,0,solid,stroller,solidity,60748e255c2a885bd682efbe,663aca6426db79e41fdd5add,663e5ca6bfd1d6a822bb06c8,stroller,stroller,0,6
663e5f048e1507bd70f65001,9875,survey-multi-choice,42,398092,0,0,unclear/unknown,meat,solidity,60748e255c2a885bd682efbe,663aca6426db79e41fdd5add,663e5ca6bfd1d6a822bb06c8,meat,meat,2,7
663e5f048e1507bd70f65003,2790,survey-multi-choice,43,400884,0,0,solid,stairs,solidity,60748e255c2a885bd682efbe,663aca6426db79e41fdd5add,663e5ca6bfd1d6a822bb06c8,stairs,stairs,0,6
663e5f048e1507bd70f65005,4290,survey-multi-choice,44,405175,0,0,solid,pajamas,solidity,60748e255c2a885bd682efbe,663aca6426db79e41fdd5add,663e5ca6bfd1d6a822bb06c8,pajamas,pajamas,0,7
663e5f048e1507bd70f65007,4115,survey-multi-choice,45,409292,0,0,solid,stick,solidity,60748e255c2a885bd682efbe,663aca6426db79e41fdd5add,663e5ca6bfd1d6a822bb06c8,stick,stick,0,6
663e5f048e1507bd70f65009,4611,survey-multi-choice,46,413905,0,0,unclear/unknown,lion,solidity,60748e255c2a885bd682efbe,663aca6426db79e41fdd5add,663e5ca6bfd1d6a822bb06c8,lion,lion,2,13
663e5f048e1507bd70f6500b,3574,survey-multi-choice,47,417481,0,0,solid,scissors,solidity,60748e255c2a885bd682efbe,663aca6426db79e41fdd5add,663e5ca6bfd1d6a822bb06c8,scissors,scissors,0,7
663e5f048e1507bd70f6500d,3623,survey-multi-choice,48,421106,0,0,solid,corn,solidity,60748e255c2a885bd682efbe,663aca6426db79e41fdd5add,663e5ca6bfd1d6a822bb06c8,corn,corn,0,7
663e5f048e1507bd70f65017,5007,survey-multi-choice,53,482100,0,0,mass noun,corn,count_mass,60748e255c2a885bd682efbe,663aca6426db79e41fdd5add,663e5ca6bfd1d6a822bb06c8,corn,corn,1,7
663e5f048e1507bd70f65019,3731,survey-multi-choice,54,485833,0,0,count noun,bunny,count_mass,60748e255c2a885bd682efbe,663aca6426db79e41fdd5add,663e5ca6bfd1d6a822bb06c8,bunny,bunny,0,7
663e5f048e1507bd70f6501b,4093,survey-multi-choice,55,489927,0,0,mass noun,chicken (food),count_mass,60748e255c2a885bd682efbe,663aca6426db79e41fdd5add,663e5ca6bfd1d6a822bb06c8,chicken (food),chicken (food),1,8
663e5f048e1507bd70f6501d,5915,survey-multi-choice,56,495844,0,0,count noun,bowl,count_mass,60748e255c2a885bd682efbe,663aca6426db79e41fdd5add,663e5ca6bfd1d6a822bb06c8,bowl,bowl,0,6
663e5f048e1507bd70f6501f,3456,survey-multi-choice,57,499301,0,0,count noun,room,count_mass,60748e255c2a885bd682efbe,663aca6426db79e41fdd5add,663e5ca6bfd1d6a822bb06c8,room,room,0,8
663e5f048e1507bd70f65021,5240,survey-multi-choice,58,504542,0,0,count noun,rock (object),count_mass,60748e255c2a885bd682efbe,663aca6426db79e41fdd5add,663e5ca6bfd1d6a822bb06c8,rock (object),rock (object),0,6
663e5f048e1507bd70f65023,7052,survey-multi-choice,59,511596,0,0,count noun,cake,count_mass,60748e255c2a885bd682efbe,663aca6426db79e41fdd5add,663e5ca6bfd1d6a822bb06c8,cake,cake,0,12
663e5f048e1507bd70f65025,4152,survey-multi-choice,60,515750,0,0,count noun,lion,count_mass,60748e255c2a885bd682efbe,663aca6426db79e41fdd5add,663e5ca6bfd1d6a822bb06c8,lion,lion,0,6
663e5f048e1507bd70f65027,13286,survey-multi-choice,61,529037,0,0,unclear/unknown,stairs,count_mass,60748e255c2a885bd682efbe,663aca6426db79e41fdd5add,663e5ca6bfd1d6a822bb06c8,stairs,stairs,2,7
663e5f048e1507bd70f65029,3457,survey-multi-choice,62,532495,0,0,count noun,firetruck,count_mass,60748e255c2a885bd682efbe,663aca6426db79e41fdd5add,663e5ca6bfd1d6a822bb06c8,firetruck,firetruck,0,11
663e5f058e1507bd70f6502b,5976,survey-multi-choice,63,538473,0,0,mass noun,pasta,count_mass,60748e255c2a885bd682efbe,663aca6426db79e41fdd5add,663e5ca6bfd1d6a822bb06c8,pasta,pasta,1,6
663e5f058e1507bd70f6502d,9875,survey-multi-choice,64,548349,0,0,count noun,bread,count_mass,60748e255c2a885bd682efbe,663aca6426db79e41fdd5add,663e5ca6bfd1d6a822bb06c8,bread,bread,0,6
663e5f058e1507bd70f6502f,3271,survey-multi-choice,65,551621,0,0,count noun,glove,count_mass,60748e255c2a885bd682efbe,663aca6426db79e41fdd5add,663e5ca6bfd1d6a822bb06c8,glove,glove,0,6
663e5f058e1507bd70f65031,4417,survey-multi-choice,66,556040,0,0,count noun,zebra,count_mass,60748e255c2a885bd682efbe,663aca6426db79e41fdd5add,663e5ca6bfd1d6a822bb06c8,zebra,zebra,0,8
663e5f058e1507bd70f65033,3242,survey-multi-choice,67,559283,0,0,count noun,motorcycle,count_mass,60748e255c2a885bd682efbe,663aca6426db79e41fdd5add,663e5ca6bfd1d6a822bb06c8,motorcycle,motorcycle,0,7
663e5f058e1507bd70f65035,3184,survey-multi-choice,68,562468,0,0,count noun,jacket,count_mass,60748e255c2a885bd682efbe,663aca6426db79e41fdd5add,663e5ca6bfd1d6a822bb06c8,jacket,jacket,0,10
663e5f058e1507bd70f65037,3124,survey-multi-choice,69,565594,0,0,count noun,towel,count_mass,60748e255c2a885bd682efbe,663aca6426db79e41fdd5add,663e5ca6bfd1d6a822bb06c8,towel,towel,0,9
663e5f058e1507bd70f65039,3350,survey-multi-choice,70,568945,0,0,count noun,airplane,count_mass,60748e255c2a885bd682efbe,663aca6426db79e41fdd5add,663e5ca6bfd1d6a822bb06c8,airplane,airplane,0,10
663e5f058e1507bd70f6503b,3213,survey-multi-choice,71,572159,0,0,count noun,tv,count_mass,60748e255c2a885bd682efbe,663aca6426db79e41fdd5add,663e5ca6bfd1d6a822bb06c8,tv,tv,0,7
663e5f058e1507bd70f6503d,10268,survey-multi-choice,72,582429,0,0,unclear/unknown,chips,count_mass,60748e255c2a885bd682efbe,663aca6426db79e41fdd5add,663e5ca6bfd1d6a822bb06c8,chips,chips,2,10
663e5f088e1507bd70f6504d,10731,survey-multi-choice,5,126962,0,0,none of these,game,category_organization,58c1c33427e23a0001b4ea0b,663aca6426db79e41fdd5add,663e5cc1e0a32a475e8f29dc,game,game,3,8
663e5f1f8e1507bd70f65059,4199,survey-multi-choice,5,122456,0,0,count noun,icicle,count_mass,5b200bbd325d600001c041c0,663aca6426db79e41fdd5add,663e5d390df82b2e7f944c0b,icicle,icicle,0,6
663e5f1f8e1507bd70f6505b,3909,survey-multi-choice,6,126369,0,0,count noun,armchair,count_mass,5b200bbd325d600001c041c0,663aca6426db79e41fdd5add,663e5d390df82b2e7f944c0b,armchair,armchair,0,9
663e5f1f8e1507bd70f6505d,3610,survey-multi-choice,7,129981,0,0,count noun,stork,count_mass,5b200bbd325d600001c041c0,663aca6426db79e41fdd5add,663e5d390df82b2e7f944c0b,stork,stork,0,8
663e5f1f8e1507bd70f6505f,4927,survey-multi-choice,9,138075,0,0,count noun,teapot,count_mass,5b200bbd325d600001c041c0,663aca6426db79e41fdd5add,663e5d390df82b2e7f944c0b,teapot,teapot,0,8
663e5f1f8e1507bd70f65061,3165,survey-multi-choice,8,133147,0,0,mass noun,yogurt drink,count_mass,5b200bbd325d600001c041c0,663aca6426db79e41fdd5add,663e5d390df82b2e7f944c0b,yogurt drink,yogurt drink,1,6
663e5f1f8e1507bd70f65063,3237,survey-multi-choice,10,141314,0,0,count noun,locomotive,count_mass,5b200bbd325d600001c041c0,663aca6426db79e41fdd5add,663e5d390df82b2e7f944c0b,locomotive,locomotive,0,7
663e5f1f8e1507bd70f65065,4424,survey-multi-choice,11,145739,0,0,count noun,skate (object),count_mass,5b200bbd325d600001c041c0,663aca6426db79e41fdd5add,663e5d390df82b2e7f944c0b,skate (object),skate (object),0,3
663e5f1f8e1507bd70f65067,3257,survey-multi-choice,12,148997,0,0,count noun,samosa,count_mass,5b200bbd325d600001c041c0,663aca6426db79e41fdd5add,663e5d390df82b2e7f944c0b,samosa,samosa,0,4
663e5f1f8e1507bd70f65069,3198,survey-multi-choice,13,152196,0,0,count noun,ambulance,count_mass,5b200bbd325d600001c041c0,663aca6426db79e41fdd5add,663e5d390df82b2e7f944c0b,ambulance,ambulance,0,8
663e5f1f8e1507bd70f6506b,3149,survey-multi-choice,14,155345,0,0,count noun,parrot,count_mass,5b200bbd325d600001c041c0,663aca6426db79e41fdd5add,663e5d390df82b2e7f944c0b,parrot,parrot,0,9
663e5f1f8e1507bd70f6506d,2966,survey-multi-choice,16,161174,0,0,count noun,pipe,count_mass,5b200bbd325d600001c041c0,663aca6426db79e41fdd5add,663e5d390df82b2e7f944c0b,pipe,pipe,0,7
663e5f1f8e1507bd70f6506f,2861,survey-multi-choice,15,158208,0,0,count noun,berry,count_mass,5b200bbd325d600001c041c0,663aca6426db79e41fdd5add,663e5d390df82b2e7f944c0b,berry,berry,0,7
663e5f1f8e1507bd70f65071,2909,survey-multi-choice,17,164085,0,0,count noun,cell phone,count_mass,5b200bbd325d600001c041c0,663aca6426db79e41fdd5add,663e5d390df82b2e7f944c0b,cell phone,cell phone,0,6
663e5f1f8e1507bd70f65073,3003,survey-multi-choice,18,167089,0,0,count noun,snowsuit,count_mass,5b200bbd325d600001c041c0,663aca6426db79e41fdd5add,663e5d390df82b2e7f944c0b,snowsuit,snowsuit,0,7
663e5f1f8e1507bd70f65075,4033,survey-multi-choice,19,171123,0,0,count noun,throat,count_mass,5b200bbd325d600001c041c0,663aca6426db79e41fdd5add,663e5d390df82b2e7f944c0b,throat,throat,0,7
663e5f1f8e1507bd70f65077,3022,survey-multi-choice,20,174147,0,0,count noun,pill,count_mass,5b200bbd325d600001c041c0,663aca6426db79e41fdd5add,663e5d390df82b2e7f944c0b,pill,pill,0,8
663e5f1f8e1507bd70f65079,2787,survey-multi-choice,21,176935,0,0,count noun,tablecloth,count_mass,5b200bbd325d600001c041c0,663aca6426db79e41fdd5add,663e5d390df82b2e7f944c0b,tablecloth,tablecloth,0,7
663e5f1f8e1507bd70f6507b,5220,survey-multi-choice,22,182156,0,0,count noun,beads,count_mass,5b200bbd325d600001c041c0,663aca6426db79e41fdd5add,663e5d390df82b2e7f944c0b,beads,beads,0,11
663e5f208e1507bd70f6507d,2879,survey-multi-choice,23,185036,0,0,count noun,wardrobe,count_mass,5b200bbd325d600001c041c0,663aca6426db79e41fdd5add,663e5d390df82b2e7f944c0b,wardrobe,wardrobe,0,6
663e5f208e1507bd70f6507f,3110,survey-multi-choice,24,188148,0,0,count noun,cart,count_mass,5b200bbd325d600001c041c0,663aca6426db79e41fdd5add,663e5d390df82b2e7f944c0b,cart,cart,0,6
663e5f208e1507bd70f65089,6649,survey-multi-choice,29,264966,0,0,none of these,whale,category_organization,5b200bbd325d600001c041c0,663aca6426db79e41fdd5add,663e5d390df82b2e7f944c0b,whale,whale,3,12
663e5f208e1507bd70f6508b,4792,survey-multi-choice,30,269760,0,0,none of these,vagina,category_organization,5b200bbd325d600001c041c0,663aca6426db79e41fdd5add,663e5d390df82b2e7f944c0b,vagina,vagina,3,10
663e5f208e1507bd70f6508d,7594,survey-multi-choice,31,277355,0,0,material,headband,category_organization,5b200bbd325d600001c041c0,663aca6426db79e41fdd5add,663e5d390df82b2e7f944c0b,headband,headband,1,8
663e5f208e1507bd70f6508f,5009,survey-multi-choice,32,282366,0,0,shape,guava,category_organization,5b200bbd325d600001c041c0,663aca6426db79e41fdd5add,663e5d390df82b2e7f944c0b,guava,guava,0,9
663e5f208e1507bd70f65091,3514,survey-multi-choice,33,285881,0,0,shape,sofa,category_organization,5b200bbd325d600001c041c0,663aca6426db79e41fdd5add,663e5d390df82b2e7f944c0b,sofa,sofa,0,8
663e5f208e1507bd70f65093,4144,survey-multi-choice,34,290026,0,0,none of these,patio,category_organization,5b200bbd325d600001c041c0,663aca6426db79e41fdd5add,663e5d390df82b2e7f944c0b,patio,patio,3,10
663e5f208e1507bd70f65095,8228,survey-multi-choice,35,298255,0,0,none of these,snack,category_organization,5b200bbd325d600001c041c0,663aca6426db79e41fdd5add,663e5d390df82b2e7f944c0b,snack,snack,3,9
663e5f208e1507bd70f65097,3231,survey-multi-choice,36,301487,0,0,shape,tortilla,category_organization,5b200bbd325d600001c041c0,663aca6426db79e41fdd5add,663e5d390df82b2e7f944c0b,tortilla,tortilla,0,9
663e5f208e1507bd70f65099,2995,survey-multi-choice,37,304483,0,0,material,icicle,category_organization,5b200bbd325d600001c041c0,663aca6426db79e41fdd5add,663e5d390df82b2e7f944c0b,icicle,icicle,1,9
663e5f208e1507bd70f6509b,3545,survey-multi-choice,38,308029,0,0,shape,coffee table,category_organization,5b200bbd325d600001c041c0,663aca6426db79e41fdd5add,663e5d390df82b2e7f944c0b,coffee table,coffee table,0,13
663e5f208e1507bd70f6509d,3526,survey-multi-choice,39,311557,0,0,shape,drum (object),category_organization,5b200bbd325d600001c041c0,663aca6426db79e41fdd5add,663e5d390df82b2e7f944c0b,drum (object),drum (object),0,9
